sno,personId,MaxEducation,PrimaryOccupation,Stage,AnnualIncome,leadquality 
1455,0035w0000356oyDAAQ,Undergraduate,Salaried,follow-up,75000,Poor
1456,0035w0000356p10AAA,Undergraduate,Salaried,follow-up,84000,Poor
1457,0035w0000356oz4AAA,Postgraduate,Business,Closed Lost,62000,Best
1458,0035w0000356ozuAAA,Undergraduate,Salaried,follow-up,83000,Poor
1459,0035w0000356oxgAAA,Postgraduate,Business,follow-up,65000,Average
1460,0035w0000356nArAAI,Secondary school,Unemployed,Prospecting,3000,Best
1461,0035w0000356ovdAAA,Secondary school,Self employed,follow-up,31000,Average
1462,0035w0000356ovjAAA,Elementary school,Unemployed,Closed Lost,1000,Average
1463,0035w0000356ow7AAA,Postgraduate,Business,follow-up,71000,Average
1464,0035w0000356oxXAAQ,Postgraduate,Business,follow-up,79000,Poor
1465,0035w0000356ouTAAQ,Postgraduate,Business,Closed Lost,88000,Poor
1466,0035w0000356oudAAA,Postgraduate,Business,follow-up,92000,Best
1467,0035w0000356ozmAAA,Undergraduate,Salaried,Prospecting,47000,Poor
1468,0035w0000356oxNAAQ,Doctorate,Salaried,Prospecting,67000,Average
1469,0035w0000356p0cAAA,Undergraduate,Salaried,Proposal/Price Quote,49000,Average
1470,0035w0000356owfAAA,Undergraduate,Salaried,follow-up,86000,Average
1471,0035w0000356oxIAAQ,Postgraduate,Business,follow-up,60000,Average
1472,0035w0000356oyWAAQ,Postgraduate,Salaried,Prospecting,49000,Average
1473,0035w0000356ow2AAA,Undergraduate,Salaried,Closed Lost,58000,Average
1474,0035w0000356ouWAAQ,Secondary school,Unemployed,follow-up,1000,Average
1475,0035w0000356oyeAAA,Undergraduate,Salaried,Closed Lost,76000,Average
1476,0035w0000356p0aAAA,Postgraduate,Business,follow-up,82000,Best
1477,0035w0000356otrAAA,Postgraduate,Salaried,Proposal/Price Quote,61000,Best
1478,0035w0000356oyFAAQ,Postgraduate,Business,Closed Lost,90000,Best
1479,0035w0000356oxVAAQ,Elementary school,Self employed,follow-up,4000,Poor
1480,0035w0000356oz5AAA,Undergraduate,Salaried,Proposal/Price Quote,85000,Best
1481,0035w0000356ozmAAA,Undergraduate,Salaried,Prospecting,47000,Poor
1482,0035w0000356ouJAAQ,Secondary school,Self employed,Negotiation/Review,12000,Poor
1483,0035w0000356oz0AAA,Postgraduate,Salaried,Prospecting,74000,Poor
1484,0035w0000356p1LAAQ,Elementary school,Self employed,follow-up,12000,Poor
1485,0035w0000356ouHAAQ,Undergraduate,Self employed,follow-up,90000,Poor
1486,0035w0000356oxGAAQ,Doctorate,Salaried,Proposal/Price Quote,69000,Average
1487,0035w0000356owIAAQ,Doctorate,Salaried,Proposal/Price Quote,74000,Best
1488,0035w0000356owBAAQ,Undergraduate,Salaried,Closed Lost,73000,Best
1489,0035w0000356oueAAA,Doctorate,Salaried,Negotiation/Review,66000,Average
1490,0035w0000356p0iAAA,Postgraduate,Business,Proposal/Price Quote,87000,Average
1491,0035w0000356p0VAAQ,Postgraduate,Business,Closed Lost,61000,Best
1492,0035w0000356oxxAAA,Doctorate,Salaried,follow-up,58000,Average
1493,0035w0000356ovpAAA,Postgraduate,Business,Closed Lost,73000,Poor
1494,0035w0000356owVAAQ,Undergraduate,Salaried,Closed Lost,52000,Best
1495,0035w0000356ovgAAA,Postgraduate,Business,follow-up,74000,Average
1496,0035w0000356oyEAAQ,Doctorate,Salaried,follow-up,59000,Poor
1497,0035w0000356ov5AAA,Postgraduate,Salaried,Closed Lost,59000,Poor
1498,0035w0000356otmAAA,Secondary school,Self employed,follow-up,31000,Average
1499,0035w0000356oxOAAQ,Postgraduate,Salaried,Closed Lost,76000,Average
1500,0035w0000356oxtAAA,Undergraduate,Salaried,follow-up,66000,Average
1501,0035w0000356oxbAAA,Postgraduate,Business,Closed Lost,70000,Average
1502,0035w0000356nAqAAI,Undergraduate,Salaried,Closed Lost,59000,Poor
1503,0035w0000356ox1AAA,Undergraduate,Salaried,Proposal/Price Quote,64000,Best
1504,0035w0000356p0HAAQ,Secondary school,Self employed,Closed Lost,9000,Average
1505,0035w0000356p0pAAA,Undergraduate,Salaried,follow-up,41000,Best
1506,0035w0000356ox4AAA,Undergraduate,Salaried,follow-up,57000,Average
1507,0035w0000356otYAAQ,Elementary school,Self employed,Negotiation/Review,22000,Average
1508,0035w0000356p0VAAQ,Postgraduate,Business,Closed Lost,61000,Best
1509,0035w0000356ouzAAA,Undergraduate,Salaried,follow-up,56000,Average
1510,0035w0000356p0OAAQ,Postgraduate,Business,follow-up,61000,Poor
1511,0035w0000356owlAAA,Postgraduate,Business,Closed Lost,72000,Best
1512,0035w0000356oxrAAA,Undergraduate,Salaried,follow-up,81000,Average
1513,0035w0000356ouNAAQ,Postgraduate,Business,follow-up,85000,Best
1514,0035w0000356ovpAAA,Postgraduate,Business,Closed Lost,73000,Poor
1515,0035w0000356ozdAAA,Postgraduate,Business,follow-up,79000,Average
1516,0035w0000356otmAAA,Secondary school,Self employed,follow-up,31000,Average
1517,0035w0000356ovQAAQ,Doctorate,Salaried,follow-up,66000,Average
1518,0035w0000356ozeAAA,Undergraduate,Salaried,follow-up,40000,Average
1519,0035w0000356oznAAA,Undergraduate,Salaried,follow-up,68000,Best
1520,0035w0000356nAnAAI,Secondary school,Self employed,Closed Lost,25000,Average
1521,0035w0000356ouzAAA,Undergraduate,Salaried,follow-up,56000,Average
1522,0035w0000356oyqAAA,Doctorate,Salaried,Closed Lost,84000,Average
1523,0035w0000356ouCAAQ,Doctorate,Salaried,follow-up,48000,Poor
1524,0035w0000356p0qAAA,Undergraduate,Salaried,follow-up,84000,Poor
1525,0035w0000356ozcAAA,Undergraduate,Salaried,follow-up,77000,Poor
1526,0035w0000356ozJAAQ,Secondary school,Self employed,Negotiation/Review,34000,Best
1527,0035w0000356owhAAA,Undergraduate,Salaried,follow-up,41000,Average
1528,0035w0000356ozdAAA,Postgraduate,Business,follow-up,79000,Average
1529,0035w0000356otxAAA,Undergraduate,Salaried,follow-up,85000,Poor
1530,0035w0000356oxGAAQ,Doctorate,Salaried,Proposal/Price Quote,69000,Average
1531,0035w0000356p0aAAA,Postgraduate,Business,follow-up,82000,Best
1532,0035w0000356owTAAQ,Doctorate,Salaried,follow-up,57000,Average
1533,0035w0000356oyDAAQ,Undergraduate,Salaried,follow-up,75000,Poor
1534,0035w0000356ozhAAA,Secondary school,Self employed,Closed Lost,7000,Average
1535,0035w0000356oyiAAA,Secondary school,Self employed,Proposal/Price Quote,34000,Average
1536,0035w0000356ouqAAA,Secondary school,Self employed,Closed Lost,6000,Best
1537,0035w0000356oy0AAA,Doctorate,Salaried,Negotiation/Review,40000,Average
1538,0035w0000356ou2AAA,Doctorate,Salaried,Negotiation/Review,54000,Best
1539,0035w0000356owKAAQ,Undergraduate,Salaried,follow-up,85000,Best
1540,0035w0000356oyFAAQ,Postgraduate,Business,Closed Lost,90000,Best
1541,0035w0000356p0dAAA,Doctorate,Salaried,follow-up,58000,Best
1542,0035w0000356p0gAAA,Secondary school,Self employed,follow-up,82000,Average
1543,0035w0000356oxxAAA,Doctorate,Salaried,follow-up,58000,Average
1544,0035w0000356ovkAAA,Postgraduate,Business,follow-up,86000,Best
1545,0035w0000356ozUAAQ,Elementary school,Self employed,follow-up,20000,Best
1546,0035w0000356p0cAAA,Undergraduate,Salaried,Proposal/Price Quote,49000,Average
1547,0035w0000356ozTAAQ,Elementary school,Self employed,follow-up,10000,Poor
1548,0035w0000356ozzAAA,Secondary school,Salaried,follow-up,10000,Best
1549,0035w0000356ounAAA,Undergraduate,Salaried,Prospecting,45000,Best
1550,0035w0000356ouCAAQ,Doctorate,Salaried,follow-up,48000,Poor
1551,0035w0000356oy1AAA,Undergraduate,Salaried,Closed Lost,64000,Average
1552,0035w0000356ouyAAA,Undergraduate,Salaried,follow-up,71000,Best
1553,0035w0000356oyFAAQ,Postgraduate,Business,Closed Lost,90000,Best
1554,0035w0000356otVAAQ,Doctorate,Salaried,follow-up,45000,Poor
1555,0035w0000356ozPAAQ,Doctorate,Salaried,follow-up,41000,Best
1556,0035w0000356nAnAAI,Secondary school,Self employed,Closed Lost,25000,Average
1557,0035w0000356oy9AAA,Undergraduate,Salaried,Prospecting,68000,Poor
1558,0035w0000356oxzAAA,Postgraduate,Business,Negotiation/Review,98000,Average
1559,0035w0000356p0tAAA,Undergraduate,Salaried,Proposal/Price Quote,52000,Average
1560,0035w0000356owTAAQ,Doctorate,Salaried,follow-up,57000,Average
1561,0035w0000356ozeAAA,Undergraduate,Salaried,follow-up,40000,Average
1562,0035w0000356oxBAAQ,Postgraduate,Business,follow-up,69000,Poor
1563,0035w0000356ozqAAA,Secondary school,Self employed,Proposal/Price Quote,1000,Poor
1564,0035w0000356ozXAAQ,Doctorate,Salaried,Closed Lost,53000,Poor
1565,0035w0000356oxRAAQ,Postgraduate,Business,Prospecting,72000,Best
1566,0035w0000356p0EAAQ,Undergraduate,Salaried,Proposal/Price Quote,78000,Poor
1567,0035w0000356oxTAAQ,Undergraduate,Salaried,follow-up,65000,Poor
1568,0035w0000356p0FAAQ,Secondary school,Self employed,Closed Lost,8000,Best
1569,0035w0000356othAAA,Doctorate,Salaried,Prospecting,54000,Best
1570,0035w0000356ox7AAA,Undergraduate,Salaried,Closed Lost,44000,Poor
1571,0035w0000356p14AAA,Undergraduate,Salaried,follow-up,84000,Poor
1572,0035w0000356oy0AAA,Doctorate,Salaried,Negotiation/Review,40000,Average
1573,0035w0000356oziAAA,Postgraduate,Business,follow-up,70000,Poor
1574,0035w0000356ox8AAA,Doctorate,Salaried,follow-up,85000,Best
1575,0035w0000356owEAAQ,Doctorate,Salaried,follow-up,63000,Average
1576,0035w0000356oywAAA,Doctorate,Salaried,follow-up,44000,Average
1577,0035w0000356owiAAA,Undergraduate,Salaried,Closed Lost,56000,Poor
1578,0035w0000356ov5AAA,Postgraduate,Salaried,Closed Lost,59000,Poor
1579,0035w0000356p0yAAA,Postgraduate,Business,Prospecting,66000,Average
1580,0035w0000356p1BAAQ,Undergraduate,Salaried,Negotiation/Review,81000,Average
1581,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
1582,0035w0000356oxUAAQ,Undergraduate,Salaried,follow-up,78000,Best
1583,0035w0000356oziAAA,Postgraduate,Business,follow-up,70000,Poor
1584,0035w0000356p08AAA,Undergraduate,Salaried,follow-up,50000,Best
1585,0035w0000356ozuAAA,Undergraduate,Salaried,follow-up,83000,Poor
1586,0035w0000356oyjAAA,Postgraduate,Salaried,Negotiation/Review,85000,Poor
1587,0035w0000356ouJAAQ,Secondary school,Self employed,Negotiation/Review,12000,Poor
1588,0035w0000356oudAAA,Postgraduate,Business,follow-up,92000,Best
1589,0035w0000356oumAAA,Elementary school,Self employed,follow-up,35000,Average
1590,0035w0000356ovZAAQ,Postgraduate,Salaried,follow-up,59000,Average
1591,0035w0000356owpAAA,Undergraduate,Salaried,Closed Lost,88000,Poor
1592,0035w0000356owHAAQ,Elementary school,Self employed,Proposal/Price Quote,1000,Average
1593,0035w0000356ozZAAQ,Postgraduate,Business,Prospecting,83000,Best
1594,0035w0000356p0rAAA,Undergraduate,Salaried,follow-up,45000,Best
1595,0035w0000356p0AAAQ,Postgraduate,Business,Prospecting,91000,Average
1596,0035w0000356ovXAAQ,Undergraduate,Salaried,Closed Lost,72000,Best
1597,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
1598,0035w0000356otdAAA,Postgraduate,Salaried,follow-up,60000,Poor
1599,0035w0000356oyZAAQ,Doctorate,Salaried,Prospecting,81000,Poor
1600,0035w0000356oyCAAQ,Doctorate,Salaried,Negotiation/Review,68000,Average
1601,0035w0000356p0NAAQ,Undergraduate,Salaried,Proposal/Price Quote,48000,Average
1602,0035w0000356ottAAA,Undergraduate,Salaried,follow-up,70000,Poor
1603,0035w0000356otkAAA,Secondary school,Unemployed,follow-up,1000,Poor
1604,0035w0000356oyiAAA,Secondary school,Self employed,Proposal/Price Quote,34000,Average
1605,0035w0000356ovDAAQ,Undergraduate,Salaried,Closed Lost,40000,Best
1606,0035w0000356ovgAAA,Postgraduate,Business,follow-up,74000,Average
1607,0035w0000356oxJAAQ,Undergraduate,Salaried,Closed Lost,40000,Best
1608,0035w0000356oxmAAA,Postgraduate,Salaried,Closed Lost,40000,Best
1609,0035w0000356oxpAAA,Doctorate,Salaried,follow-up,70000,Best
1610,0035w0000356ozhAAA,Secondary school,Self employed,Closed Lost,7000,Average
1611,0035w0000356p0QAAQ,Undergraduate,Salaried,follow-up,45000,Poor
1612,0035w0000356p0PAAQ,Elementary school,Self employed,follow-up,34000,Average
1613,0035w0000356p0RAAQ,Doctorate,Salaried,Closed Lost,56000,Best
1614,0035w0000356ovJAAQ,Undergraduate,Salaried,follow-up,86000,Average
1615,0035w0000356otzAAA,Undergraduate,Salaried,follow-up,71000,Average
1616,0035w0000356p1MAAQ,Postgraduate,Business,follow-up,69000,Average
1617,0035w0000356nAoAAI,Doctorate,Salaried,follow-up,10000,Best
1618,0035w0000356ozkAAA,Postgraduate,Business,follow-up,81000,Poor
1619,0035w0000356p0tAAA,Undergraduate,Salaried,Proposal/Price Quote,52000,Average
1620,0035w0000356owLAAQ,Secondary school,Self employed,Prospecting,19000,Best
1621,0035w0000356oxoAAA,Doctorate,Salaried,Proposal/Price Quote,10000,Best
1622,0035w0000356p14AAA,Undergraduate,Salaried,follow-up,84000,Poor
1623,0035w0000356otXAAQ,Doctorate,Salaried,follow-up,84000,Best
1624,0035w0000356p0mAAA,Postgraduate,Self employed,Proposal/Price Quote,80000,Best
1625,0035w0000356ovuAAA,Doctorate,Salaried,Closed Lost,44000,Best
1626,0035w0000356ovUAAQ,Undergraduate,Salaried,Prospecting,42000,Average
1627,0035w0000356ouyAAA,Undergraduate,Salaried,follow-up,71000,Best
1628,0035w0000356oxaAAA,Doctorate,Salaried,follow-up,47000,Best
1629,0035w0000356p0HAAQ,Secondary school,Self employed,Closed Lost,9000,Average
1630,0035w0000356owfAAA,Undergraduate,Salaried,follow-up,86000,Average
1631,0035w0000356oydAAA,Secondary school,Self employed,follow-up,33000,Poor
1632,0035w0000356owdAAA,Doctorate,Salaried,follow-up,49000,Poor
1633,0035w0000356oveAAA,Postgraduate,Salaried,Negotiation/Review,59000,Average
1634,0035w0000356ozsAAA,Undergraduate,Salaried,Negotiation/Review,45000,Best
1635,0035w0000356ovNAAQ,Undergraduate,Salaried,Proposal/Price Quote,88000,Best
1636,0035w0000356nAoAAI,Doctorate,Salaried,follow-up,10000,Best
1637,0035w0000356p0nAAA,Undergraduate,Salaried,follow-up,71000,Average
1638,0035w0000356oz7AAA,Postgraduate,Salaried,Proposal/Price Quote,44000,Poor
1639,0035w0000356owbAAA,Undergraduate,Salaried,follow-up,57000,Poor
1640,0035w0000356oxGAAQ,Doctorate,Salaried,Proposal/Price Quote,69000,Average
1641,0035w0000356owAAAQ,Secondary school,Self employed,follow-up,25000,Average
1642,0035w0000356oyWAAQ,Postgraduate,Salaried,Prospecting,49000,Average
1643,0035w0000356ouoAAA,Secondary school,Self employed,Prospecting,17000,Best
1644,0035w0000356owQAAQ,Postgraduate,Salaried,follow-up,63000,Average
1645,0035w0000356ouQAAQ,Doctorate,Salaried,follow-up,66000,Average
1646,0035w0000356ow4AAA,Postgraduate,Salaried,Closed Lost,57000,Average
1647,0035w0000356ovIAAQ,Undergraduate,Salaried,Closed Lost,89000,Average
1648,0035w0000356p0dAAA,Doctorate,Salaried,follow-up,58000,Best
1649,0035w0000356ozAAAQ,Secondary school,Self employed,Negotiation/Review,9000,Best
1650,0035w0000356ov4AAA,Doctorate,Salaried,follow-up,60000,Poor
1651,0035w0000356oyRAAQ,Postgraduate,Business,follow-up,89000,Best
1652,0035w0000356p1BAAQ,Undergraduate,Salaried,Negotiation/Review,81000,Average
1653,0035w0000356ozOAAQ,Secondary school,Unemployed,follow-up,1000,Average
1654,0035w0000356p03AAA,Undergraduate,Salaried,Closed Lost,68000,Average
1655,0035w0000356owkAAA,Doctorate,Salaried,follow-up,77000,Best
1656,0035w0000356owgAAA,Undergraduate,Salaried,Closed Lost,48000,Average
1657,0035w0000356ovjAAA,Elementary school,Unemployed,Closed Lost,1000,Average
1658,0035w0000356ovuAAA,Doctorate,Salaried,Closed Lost,44000,Best
1659,0035w0000356ow5AAA,Secondary school,Self employed,Closed Lost,31000,Poor
1660,0035w0000356ouGAAQ,Postgraduate,Business,Prospecting,76000,Average
1661,0035w0000356ouzAAA,Undergraduate,Salaried,follow-up,56000,Average
1662,0035w0000356owGAAQ,Elementary school,Self employed,Closed Lost,18000,Best
1663,0035w0000356ovuAAA,Doctorate,Salaried,Closed Lost,44000,Best
1664,0035w0000356p0PAAQ,Elementary school,Self employed,follow-up,34000,Average
1665,0035w0000356oznAAA,Undergraduate,Salaried,follow-up,68000,Best
1666,0035w0000356ovRAAQ,Secondary school,Self employed,Closed Lost,30000,Poor
1667,0035w0000356p1NAAQ,Postgraduate,Salaried,follow-up,50000,Poor
1668,0035w0000356oxSAAQ,Doctorate,Salaried,Proposal/Price Quote,86000,Best
1669,0035w0000356oxBAAQ,Postgraduate,Business,follow-up,69000,Poor
1670,0035w0000356ou6AAA,Undergraduate,Salaried,Closed Lost,40000,Poor
1671,0035w0000356oyoAAA,Undergraduate,Salaried,follow-up,54000,Poor
1672,0035w0000356ougAAA,Doctorate,Salaried,Proposal/Price Quote,80000,Best
1673,0035w0000356oy5AAA,Undergraduate,Salaried,follow-up,76000,Poor
1674,0035w0000356ovzAAA,Postgraduate,Business,follow-up,62000,Average
1675,0035w0000356oxwAAA,Postgraduate,Business,follow-up,63000,Poor
1676,0035w0000356oujAAA,Secondary school,Salaried,follow-up,25000,Best
1677,0035w0000356oxFAAQ,Doctorate,Salaried,Closed Lost,42000,Average
1678,0035w0000356p0ZAAQ,Postgraduate,Business,Proposal/Price Quote,61000,Average
1679,0035w0000356oy4AAA,Undergraduate,Salaried,Proposal/Price Quote,61000,Average
1680,0035w0000356ovcAAA,Secondary school,Self employed,Closed Won,3000,Best
1681,0035w0000356otuAAA,Undergraduate,Salaried,Closed Lost,54000,Average
1682,0035w0000356p07AAA,Elementary school,Self employed,Closed Lost,23000,Poor
1683,0035w0000356oymAAA,Undergraduate,Salaried,Proposal/Price Quote,53000,Best
1684,0035w0000356oxIAAQ,Postgraduate,Business,follow-up,60000,Average
1685,0035w0000356oxtAAA,Undergraduate,Salaried,follow-up,66000,Average
1686,0035w0000356ozWAAQ,Doctorate,Salaried,Closed Lost,83000,Poor
1687,0035w0000356ou1AAA,Doctorate,Salaried,Negotiation/Review,88000,Average
1688,0035w0000356ovkAAA,Postgraduate,Business,follow-up,86000,Best
1689,0035w0000356p0yAAA,Postgraduate,Business,Prospecting,66000,Average
1690,0035w0000356oz0AAA,Postgraduate,Salaried,Prospecting,74000,Poor
1691,0035w0000356ou4AAA,Undergraduate,Salaried,follow-up,52000,Best
1692,0035w0000356ozmAAA,Undergraduate,Salaried,Prospecting,47000,Poor
1693,0035w0000356owSAAQ,Doctorate,Salaried,Closed Lost,61000,Best
1694,0035w0000356oz8AAA,Postgraduate,Salaried,Proposal/Price Quote,75000,Best
1695,0035w0000356owdAAA,Doctorate,Salaried,follow-up,49000,Poor
1696,0035w0000356owKAAQ,Undergraduate,Salaried,follow-up,85000,Best
1697,0035w0000356oxMAAQ,Postgraduate,Business,Closed Lost,84000,Average
1698,0035w0000356owWAAQ,Postgraduate,Business,follow-up,96000,Poor
1699,0035w0000356ouJAAQ,Secondary school,Self employed,Negotiation/Review,12000,Poor
1700,0035w0000356oxrAAA,Undergraduate,Salaried,follow-up,81000,Average
1701,0035w0000356ow0AAA,Secondary school,Self employed,follow-up,24000,Best
1702,0035w0000356ovOAAQ,Postgraduate,Business,follow-up,66000,Poor
1703,0035w0000356oyYAAQ,Postgraduate,Salaried,Prospecting,73000,Best
1704,0035w0000356oyJAAQ,Secondary school,Salaried,follow-up,8000,Poor
1705,0035w0000356ozjAAA,Doctorate,Salaried,follow-up,69000,Best
1706,0035w0000356ozFAAQ,Undergraduate,Salaried,Negotiation/Review,55000,Best
1707,0035w0000356oufAAA,Postgraduate,Business,Closed Lost,87000,Poor
1708,0035w0000356ouHAAQ,Undergraduate,Self employed,follow-up,90000,Poor
1709,0035w0000356ow7AAA,Postgraduate,Business,follow-up,71000,Average
1710,0035w0000356oydAAA,Secondary school,Self employed,follow-up,33000,Poor
1711,0035w0000356ovtAAA,Secondary school,Unemployed,Closed Won,1000,Poor
1712,0035w0000356ox7AAA,Undergraduate,Salaried,Closed Lost,44000,Poor
1713,0035w0000356oulAAA,Postgraduate,Business,Proposal/Price Quote,82000,Best
1714,0035w0000356oy7AAA,Postgraduate,Business,Closed Lost,99000,Poor
1715,0035w0000356owiAAA,Undergraduate,Salaried,Closed Lost,56000,Poor
